504.90	21.81	25973
504.42	21.78	26220
505.98	21.81	26467
504.47	21.74	26714
510.12	21.91	26962
507.62	21.81	27209
509.18	21.85	27456
507.69	21.78	27703
509.25	21.81	27950
510.82	21.85	28197
511.37	21.85	28444
512.95	21.88	28691
512.49	21.85	28938
513.04	21.85	29186
514.62	21.88	29433
515.18	21.88	29680
513.70	21.81	29927
514.24	21.81	30174
516.83	21.88	30421
515.35	21.81	30668
517.94	21.88	30915
517.48	21.85	31162
515.99	21.78	31409
518.57	21.85	31656
519.12	21.85	31903
519.67	21.85	32150
522.28	21.91	32398
520.80	21.85	32645
520.33	21.81	32892
520.88	21.81	33139
520.40	21.78	33386
522.98	21.85	33633
524.55	21.88	33880
523.07	21.81	34127
523.61	21.81	34374
523.13	21.78	34621
525.71	21.85	34868
526.27	21.85	35115
525.80	21.81	35362
527.37	21.85	35610
525.87	21.78	35857
527.43	21.81	36104
526.95	21.78	36351
529.53	21.85	36598
527.01	21.74	36845
528.56	21.78	37092
528.07	21.74	37339
530.64	21.81	37586
530.16	21.78	37833
530.69	21.78	38080
533.27	21.85	38327
529.73	21.71	38574
530.25	21.71	38821
532.81	21.78	39068
532.31	21.74	39315
532.84	21.74	39563
533.36	21.74	39810
534.91	21.78	40057
533.40	21.71	40304
533.91	21.71	40551
533.40	21.68	40798
536.97	21.78	41045
534.43	21.68	41292
535.96	21.71	41539
537.50	21.74	41786
539.05	21.78	42033
537.53	21.71	42280
537.02	21.68	42527
539.57	21.74	42774
538.05	21.68	43021
537.52	21.64	43268
538.02	21.64	43515
538.51	21.64	43762
539.00	21.64	44009
539.50	21.64	44257
537.94	21.58	44504
538.42	21.58	44751
539.91	21.61	44998
540.39	21.61	45245
541.90	21.64	45492
541.37	21.61	45739
539.80	21.54	45986
541.29	21.58	46233
541.76	21.58	46480
541.21	21.54	46727
542.70	21.58	46974
542.15	21.54	47221
541.58	21.51	47468
543.06	21.54	47715
543.52	21.54	47962
543.99	21.54	48209
543.42	21.51	48456
543.88	21.51	48704
543.31	21.47	48951
543.75	21.47	49198
544.19	21.47	49445
545.66	21.51	49692
545.09	21.47	49939
544.50	21.44	50186
544.93	21.44	50433
545.37	21.44	50680
546.82	21.47	50927
546.24	21.44	51174
546.67	21.44	51421
545.06	21.37	51668
546.49	21.41	51915
546.91	21.41	52162
546.31	21.37	52409
546.73	21.37	52656
548.16	21.41	52903
546.54	21.34	53151
547.96	21.37	53398
547.35	21.34	53645
548.77	21.37	53892
549.19	21.37	54139
548.57	21.34	54386
546.93	21.27	54633
549.36	21.34	54880
549.76	21.34	55127
549.13	21.30	55374
549.53	21.30	55621
549.92	21.30	55869
550.31	21.30	56116
550.70	21.30	56363
551.09	21.30	56610
551.48	21.30	56857
552.90	21.34	57104
552.28	21.30	57351
549.60	21.20	57598
550.98	21.24	57845
552.38	21.27	58092
551.74	21.24	58339
553.13	21.27	58586
551.47	21.20	58833
552.85	21.24	59080
554.24	21.27	59327
554.63	21.27	59574
553.98	21.24	59821
555.38	21.27	60068
555.76	21.27	60316
555.12	21.24	60563
554.47	21.20	60810
554.83	21.20	61057
555.19	21.20	61304
556.57	21.24	61551
555.92	21.20	61798
556.28	21.20	62045
557.67	21.24	62293
555.99	21.17	62540
557.37	21.20	62787
557.73	21.20	63034
560.13	21.27	63281
557.44	21.17	63528
557.79	21.17	63775
560.19	21.24	64022
559.54	21.20	64269
556.83	21.10	64516
559.21	21.17	64763
562.63	21.27	65010
560.97	21.20	65258
561.33	21.20	65505
561.69	21.20	65752
563.07	21.24	65999
562.42	21.20	66246
561.76	21.17	66493
562.11	21.17	66740
565.53	21.27	66987
563.86	21.20	67234
565.25	21.24	67481
565.62	21.24	67728
564.97	21.20	67975
565.33	21.20	68223
566.71	21.24	68470
567.08	21.24	68717
566.43	21.20	68964
565.77	21.17	69211
566.12	21.17	69458
567.50	21.20	69705
567.86	21.20	69952
569.24	21.24	70199
570.64	21.27	70446
571.02	21.27	70694
569.35	21.20	70941
570.74	21.24	71188
572.13	21.27	71435
570.47	21.20	71682
571.85	21.24	71929
571.20	21.20	72176
572.58	21.24	72423
571.93	21.20	72670
572.29	21.20	72917
574.70	21.27	73165
576.10	21.30	73412
575.47	21.27	73659
574.83	21.24	73906
575.20	21.24	74153
576.60	21.27	74400
578.00	21.30	74647
576.35	21.24	74894
578.76	21.30	75141
577.11	21.24	75388
579.53	21.30	75635
578.89	21.27	75883
579.28	21.27	76130
578.63	21.24	76376
581.05	21.30	76623
581.44	21.30	76871
579.79	21.24	77118
580.16	21.24	77365
581.55	21.27	77612
581.93	21.27	77859
584.36	21.34	78106
584.77	21.34	78353
585.17	21.34	78600
582.50	21.24	78847
584.91	21.30	79094
585.31	21.30	79341
584.67	21.27	79589
586.08	21.30	79836
587.50	21.34	80083
586.87	21.30	80330
588.29	21.34	80577
587.67	21.30	80824
589.08	21.34	81071
587.44	21.27	81318
589.87	21.34	81565
590.27	21.34	81812
590.67	21.34	82059
592.09	21.37	82306
591.48	21.34	82554
590.86	21.30	82801
593.30	21.37	83048
593.71	21.37	83295
594.12	21.37	83542
592.49	21.30	83789
594.93	21.37	84036
594.31	21.34	84283
596.76	21.41	84530
594.11	21.30	84777
595.53	21.34	85024
595.93	21.34	85271
597.36	21.37	85518
598.79	21.41	85765
597.17	21.34	86012
598.59	21.37	86259
597.98	21.34	86506
599.40	21.37	86753
600.84	21.41	87000
601.26	21.41	87248
600.66	21.37	87495
602.09	21.41	87742
601.49	21.37	87989
601.91	21.37	88236
603.34	21.41	88483
602.74	21.37	88730
605.20	21.44	88977
603.58	21.37	89224
601.95	21.30	89471
605.41	21.41	89719
604.81	21.37	89966
605.22	21.37	90213
607.68	21.44	90460
607.09	21.41	90707
607.51	21.41	90954
606.91	21.37	91201
610.39	21.47	91448
610.83	21.47	91695
609.23	21.41	91942
609.65	21.41	92189
610.07	21.41	92436
610.49	21.41	92683
610.91	21.41	92930
611.34	21.41	93177
