588.85	24.48	12923
589.20	24.45	13171
588.52	24.38	13419
588.84	24.35	13667
588.13	24.28	13915
589.44	24.28	14163
589.73	24.25	14411
588.98	24.18	14659
590.27	24.18	14907
590.52	24.14	15155
591.80	24.14	15402
593.07	24.14	15649
593.32	24.11	15897
595.61	24.14	16144
596.88	24.14	16391
599.18	24.18	16639
601.49	24.21	16886
604.83	24.28	17133
607.17	24.31	17380
608.49	24.31	17627
612.89	24.41	17874
616.29	24.48	18122
619.72	24.55	18369
624.19	24.65	18616
627.66	24.72	18864
632.18	24.82	19111
636.73	24.92	19358
640.29	24.99	19605
644.89	25.09	19852
649.52	25.19	20100
653.16	25.26	20347
658.87	25.40	20594
662.57	25.46	20841
667.32	25.57	21088
672.09	25.67	21335
677.92	25.80	21583
681.74	25.87	21830
686.61	25.97	22077
690.48	26.04	22324
695.40	26.14	22571
699.32	26.21	22818
700.00	26.31	23066
700.00	26.38	23313
700.00	26.48	23560
700.00	26.58	23807
700.00	26.65	24054
700.00	26.72	24301
700.00	26.78	24548
700.00	26.85	24796
700.00	26.92	25043
700.00	26.99	25290
700.00	27.02	25537
700.00	27.09	25784
700.00	27.16	26032
700.00	27.19	26279
700.00	27.26	26526
700.00	27.29	26773
700.00	27.32	27020
700.00	27.36	27267
700.00	27.36	27515
700.00	27.39	27762
700.00	27.43	28009
700.00	27.43	28256
700.00	27.53	28503
700.00	27.49	28750
700.00	27.49	28997
700.00	27.53	29245
700.00	27.53	29492
700.00	27.56	29739
700.00	27.56	29986
700.00	27.56	30233
700.00	27.60	30480
700.00	27.60	30728
700.00	27.60	30975
700.00	27.56	31222
700.00	27.56	31469
700.00	27.53	31716
700.00	27.53	31963
700.00	27.53	32211
700.00	27.53	32458
700.00	27.49	32705
700.00	27.49	32952
700.00	27.49	33199
700.00	27.43	33446
700.00	27.43	33693
700.00	27.39	33940
700.00	27.36	34188
700.00	27.39	34435
700.00	27.32	34682
700.00	27.32	34929
700.00	27.29	35176
700.00	27.29	35424
700.00	27.26	35671
700.00	27.26	35918
700.00	27.22	36165
700.00	27.26	36412
700.00	27.22	36660
700.00	27.19	36907
700.00	27.19	37154
700.00	27.19	37401
700.00	27.19	37648
700.00	27.12	37896
700.00	27.12	38143
700.00	27.16	38390
700.00	27.16	38637
700.00	27.12	38884
700.00	27.12	39132
700.00	27.12	39379
700.00	27.12	39626
700.00	27.12	39874
700.00	27.16	40121
700.00	27.12	40368
700.00	27.16	40615
700.00	27.16	40862
700.00	27.19	41109
700.00	27.19	41356
700.00	27.16	41604
700.00	27.19	41851
700.00	27.22	42098
700.00	27.22	42346
700.00	27.22	42593
700.00	27.26	42840
700.00	27.29	43087
700.00	27.29	43334
700.00	27.32	43581
700.00	27.36	43829
700.00	27.36	44076
700.00	27.39	44323
700.00	27.43	44570
700.00	27.43	44818
700.00	27.49	45065
700.00	27.49	45312
700.00	27.53	45559
700.00	27.53	45806
700.00	27.56	46054
700.00	27.60	46301
700.00	27.60	46548
700.00	27.66	46795
700.00	27.66	47042
700.00	27.70	47290
700.00	27.73	47537
700.00	27.73	47784
700.00	27.80	48031
700.00	27.80	48278
700.00	27.83	48526
700.00	27.83	48773
700.00	27.90	49020
700.00	27.90	49267
700.00	27.93	49514
700.00	27.97	49762
700.00	28.00	50009
700.00	28.00	50256
700.00	28.04	50503
700.00	28.07	50750
700.00	28.10	50997
700.00	28.14	51244
700.00	28.17	51491
700.00	28.17	51739
700.00	28.21	51986
700.00	28.24	52233
700.00	28.31	52480
700.00	28.31	52727
700.00	28.34	52975
700.00	28.34	53222
700.00	28.41	53469
700.00	28.44	53716
700.00	28.48	53964
700.00	28.48	54211
700.00	28.51	54458
700.00	28.51	54705
700.00	28.58	54952
700.00	28.58	55199
700.00	28.65	55446
700.00	28.65	55693
700.00	28.68	55941
700.00	28.71	56188
700.00	28.75	56435
700.00	28.75	56682
700.00	28.78	56929
700.00	28.85	57177
700.00	28.85	57424
700.00	28.81	57671
700.00	28.88	57918
700.00	28.88	58165
700.00	28.92	58412
700.00	28.95	58659
700.00	28.98	58907
700.00	29.02	59154
700.00	29.02	59401
700.00	29.05	59649
700.00	29.05	59896
700.00	29.09	60143
700.00	29.12	60390
700.00	29.12	60637
700.00	29.15	60884
700.00	29.15	61131
700.00	29.22	61379
700.00	29.22	61626
700.00	29.25	61873
700.00	29.25	62121
700.00	29.29	62368
700.00	29.32	62615
700.00	29.32	62862
700.00	29.36	63109
700.00	29.36	63356
700.00	29.39	63603
700.00	29.42	63851
700.00	29.42	64098
700.00	29.46	64345
700.00	29.49	64593
700.00	29.53	64840
700.00	29.53	65087
700.00	29.53	65334
700.00	29.59	65581
700.00	29.59	65828
700.00	29.59	66075
700.00	29.63	66323
700.00	29.66	66570
700.00	29.66	66817
700.00	29.70	67065
700.00	29.70	67312
700.00	29.73	67559
700.00	29.76	67806
700.00	29.80	68053
700.00	29.83	68300
700.00	29.83	68548
700.00	29.86	68795
700.00	29.86	69042
700.00	29.90	69289
700.00	29.93	69537
700.00	29.93	69784
700.00	29.93	70031
700.00	29.97	70278
700.00	30.00	70525
700.00	30.00	70773
700.00	30.00	71020
700.00	30.03	71267
700.00	30.07	71514
700.00	30.10	71761
700.00	30.14	72008
700.00	30.14	72256
700.00	30.14	72503
700.00	30.14	72750
700.00	30.17	72997
700.00	30.24	73244
700.00	30.20	73492
700.00	30.24	73739
700.00	30.24	73986
700.00	30.24	74233
700.00	30.27	74480
700.00	30.27	74727
700.00	30.34	74974
700.00	30.34	75221
700.00	30.34	75469
700.00	30.34	75716
700.00	30.34	75964
700.00	30.41	76211
700.00	30.37	76458
700.00	30.41	76705
700.00	30.41	76952
700.00	30.44	77199
700.00	30.47	77446
700.00	30.47	77693
700.00	30.47	77941
700.00	30.51	78188
700.00	30.51	78435
700.00	30.54	78683
700.00	30.54	78930
700.00	30.58	79177
700.00	30.61	79424
700.00	30.64	79671
700.00	30.61	79918
700.00	30.64	80165
700.00	30.68	80413
700.00	30.71	80660
700.00	30.71	80907
700.00	30.71	81155
700.00	30.75	81402
700.00	30.78	81649
700.00	30.78	81896
700.00	30.81	82143
700.00	30.85	82390
700.00	30.85	82638
700.00	30.88	82885
700.00	30.88	83132
700.00	30.88	83379
700.00	30.91	83626
700.00	30.95	83874
700.00	30.98	84121
700.00	30.98	84368
700.00	31.02	84615
700.00	31.02	84862
700.00	31.02	85109
700.00	31.05	85357
700.00	31.05	85604
700.00	31.08	85851
700.00	31.08	86098
700.00	31.12	86345
700.00	31.12	86592
700.00	31.15	86839
700.00	31.15	87087
700.00	31.19	87334
700.00	31.19	87582
700.00	31.22	87829
700.00	31.22	88076
700.00	31.25	88323
700.00	31.25	88570
700.00	31.25	88817
700.00	31.29	89064
700.00	31.32	89312
700.00	31.32	89559
700.00	31.36	89806
700.00	31.36	90054
700.00	31.32	90301
700.00	31.36	90548
700.00	31.36	90795
700.00	31.39	91042
700.00	31.39	91290
700.00	31.42	91537
700.00	31.42	91785
700.00	31.46	92032
