850.00	70.18	160771
850.00	70.15	161019
850.00	70.18	161266
850.00	70.18	161513
850.00	70.22	161760
850.00	70.18	162007
850.00	70.22	162255
850.00	70.22	162502
850.00	70.22	162749
850.00	70.22	162996
850.00	70.25	163243
850.00	70.25	163490
850.00	70.25	163737
850.00	70.25	163985
850.00	70.25	164232
850.00	70.28	164479
850.00	70.28	164726
850.00	70.25	164973
850.00	70.28	165220
850.00	70.32	165467
850.00	70.32	165715
850.00	70.28	165962
850.00	70.28	166209
850.00	70.32	166456
850.00	70.28	166703
850.00	70.32	166950
850.00	70.32	167198
850.00	70.32	167445
850.00	70.32	167692
850.00	70.35	167939
850.00	70.32	168186
850.00	70.35	168434
850.00	70.35	168681
850.00	70.35	168928
850.00	70.39	169176
850.00	70.35	169423
850.00	70.35	169670
850.00	70.39	169917
850.00	70.39	170164
850.00	70.39	170411
850.00	70.39	170658
850.00	70.39	170906
850.00	70.39	171153
850.00	70.39	171400
850.00	70.42	171647
850.00	70.39	171894
850.00	70.39	172142
850.00	70.39	172389
850.00	70.42	172636
850.00	70.39	172883
850.00	70.39	173130
850.00	70.42	173377
850.00	70.42	173624
850.00	70.42	173871
850.00	70.42	174119
850.00	70.42	174366
850.00	70.42	174613
850.00	70.39	174860
850.00	70.39	175107
850.00	70.39	175354
850.00	70.39	175602
850.00	70.35	175849
850.00	70.32	176097
850.00	70.32	176344
850.00	70.32	176591
850.00	70.28	176838
850.00	70.22	177085
850.00	70.25	177333
850.00	70.18	177580
850.00	70.18	177827
850.00	70.15	178074
850.00	70.08	178321
850.00	70.08	178569
850.00	70.01	178816
850.00	69.98	179063
850.00	69.94	179310
850.00	69.87	179557
850.00	69.80	179804
850.00	69.77	180051
850.00	69.74	180298
850.00	69.70	180546
850.00	69.63	180793
850.00	69.60	181040
850.00	69.50	181287
850.00	69.43	181535
850.00	69.39	181782
850.00	69.32	182029
850.00	69.26	182276
850.00	69.19	182523
850.00	69.08	182770
850.00	69.02	183017
850.00	68.91	183265
850.00	68.84	183512
850.00	68.78	183759
850.00	68.67	184006
850.00	68.57	184253
850.00	68.47	184500
850.00	68.30	184748
850.00	68.16	184995
850.00	67.99	185242
850.00	67.78	185489
850.00	67.64	185737
850.00	67.51	185984
850.00	67.37	186231
850.00	67.17	186478
850.00	67.03	186726
850.00	66.79	186973
850.00	66.65	187220
850.00	66.48	187467
850.00	66.34	187714
850.00	66.21	187962
850.00	66.00	188209
850.00	65.83	188456
850.00	65.62	188703
850.00	65.38	188951
850.00	65.18	189198
850.00	64.97	189445
850.00	64.77	189692
850.00	64.60	189939
850.00	64.36	190187
850.00	64.19	190434
850.00	64.02	190681
850.00	63.81	190928
850.00	63.64	191175
850.00	63.47	191423
850.00	63.26	191670
850.00	63.09	191917
850.00	62.92	192164
850.00	62.71	192411
850.00	62.51	192659
850.00	62.27	192906
850.00	62.00	193153
850.00	61.76	193400
850.00	61.52	193648
850.00	61.24	193895
850.00	61.00	194142
850.00	60.77	194389
850.00	60.56	194636
850.00	60.32	194884
850.00	60.12	195131
850.00	59.91	195378
850.00	59.71	195625
850.00	59.53	195873
850.00	59.33	196120
850.00	59.16	196367
850.00	58.99	196614
850.00	58.82	196861
850.00	58.65	197109
850.00	58.48	197356
850.00	58.27	197603
850.00	58.10	197850
850.00	57.86	198098
850.00	57.69	198345
850.00	57.42	198592
850.00	57.21	198839
850.00	57.01	199087
850.00	56.77	199335
850.00	56.53	199582
850.00	56.26	199830
850.00	56.05	200077
850.00	55.81	200324
850.00	55.54	200571
850.00	55.30	200818
850.00	55.03	201066
850.00	54.72	201313
850.00	54.45	201560
850.00	54.14	201807
850.00	53.83	202055
850.00	53.53	202302
850.00	53.22	202549
850.00	52.95	202796
850.00	52.64	203043
850.00	52.37	203291
850.00	52.09	203538
850.00	51.79	203785
850.00	51.48	204032
850.00	51.21	204279
850.00	50.90	204526
850.00	50.63	204773
850.00	50.35	205021
850.00	50.08	205268
850.00	49.81	205515
850.00	49.57	205762
850.00	49.33	206009
850.00	49.06	206257
850.00	48.85	206505
850.00	48.58	206752
850.00	48.38	206999
850.00	48.10	207247
850.00	47.90	207494
850.00	47.66	207742
850.00	47.42	207989
850.00	47.25	208236
850.00	46.98	208483
850.00	46.78	208730
850.00	46.57	208977
850.00	46.37	209225
850.00	46.13	209472
850.00	45.93	209719
850.00	45.72	209966
850.00	45.55	210214
850.00	45.31	210461
850.00	45.14	210708
850.00	44.90	210955
850.00	44.73	211202
850.00	44.50	211449
850.00	44.26	211696
850.00	44.12	211944
850.00	43.92	212191
850.00	43.75	212438
850.00	43.58	212685
850.00	43.34	212932
850.00	43.17	213179
850.00	43.00	213427
850.00	42.83	213674
850.00	42.63	213921
850.00	42.46	214168
850.00	42.29	214415
850.00	42.15	214662
850.00	41.95	214910
850.00	41.81	215157
850.00	41.64	215404
850.00	41.47	215652
850.00	41.33	215899
850.00	41.20	216146
850.00	40.99	216393
850.00	40.86	216641
850.00	40.72	216888
850.00	40.55	217135
850.00	40.38	217383
850.00	40.25	217630
850.00	40.08	217877
850.00	39.94	218124
850.00	39.80	218371
850.00	39.63	218618
850.00	39.50	218866
850.00	39.33	219113
850.00	39.16	219360
850.00	39.06	219607
850.00	38.89	219855
850.00	38.75	220102
850.00	38.58	220349
850.00	38.41	220596
850.00	38.28	220844
850.00	38.14	221091
850.00	38.00	221339
850.00	37.87	221586
850.00	37.77	221833
850.00	37.63	222080
850.00	37.50	222328
850.00	37.39	222575
850.00	37.22	222822
850.00	37.12	223069
850.00	36.99	223316
850.00	36.82	223563
850.00	36.75	223810
850.00	36.58	224058
850.00	36.44	224305
850.00	36.34	224553
850.00	36.21	224800
850.00	36.10	225047
850.00	35.97	225294
850.00	35.83	225541
850.00	35.70	225788
850.00	35.56	226035
850.00	35.46	226283
850.00	35.32	226530
850.00	35.22	226777
850.00	35.09	227024
850.00	34.95	227271
850.00	34.81	227518
850.00	34.71	227766
850.00	34.61	228013
850.00	34.54	228260
850.00	34.37	228507
850.00	34.27	228754
850.00	34.14	229001
850.00	34.03	229249
850.00	33.90	229496
850.00	33.80	229743
850.00	33.69	229990
850.00	33.59	230237
850.00	33.49	230484
850.00	33.39	230731
850.00	33.32	230979
850.00	33.22	231226
850.00	33.12	231473
850.00	33.02	231721
850.00	32.91	231968
850.00	32.81	232215
850.00	32.71	232462
850.00	32.61	232709
850.00	32.51	232956
850.00	32.44	233203
850.00	32.34	233451
850.00	32.24	233698
850.00	32.13	233946
850.00	32.07	234193
850.00	31.97	234440
850.00	31.86	234687
850.00	31.80	234934
850.00	31.69	235181
850.00	31.59	235428
850.00	31.52	235675
850.00	31.46	235923
850.00	31.36	236170
850.00	31.29	236418
850.00	31.19	236665
850.00	31.12	236912
850.00	31.02	237159
850.00	30.91	237406
850.00	30.85	237653
850.00	30.75	237900
850.00	30.64	238148
850.00	30.58	238395
850.00	30.47	238642
850.00	30.37	238889
850.00	30.27	239137
850.00	30.20	239384
850.00	30.10	239631
850.00	30.03	239878
850.00	29.90	240125
850.00	29.83	240373
850.00	29.73	240620
850.00	29.66	240867
850.00	29.56	241114
850.00	29.49	241362
850.00	29.39	241609
850.00	29.29	241856
850.00	29.22	242103
850.00	29.12	242350
850.00	29.05	242597
850.00	28.92	242844
850.00	28.88	243092
850.00	28.78	243339
850.00	28.68	243586
850.00	28.61	243833
850.00	28.54	244080
850.00	28.48	244327
850.00	28.37	244574
850.00	28.34	244821
850.00	28.27	245069
850.00	28.21	245316
850.00	28.14	245563
850.00	28.07	245811
850.00	28.00	246058
850.00	27.90	246305
850.00	27.90	246552
850.00	27.80	246799
850.00	27.73	247047
850.00	27.66	247294
850.00	27.60	247541
850.00	27.53	247788
850.00	27.46	248036
850.00	27.43	248283
850.00	27.32	248530
850.00	27.26	248777
850.00	27.22	249024
850.00	27.16	249271
