850.00	72.03	170635
850.00	72.03	170883
850.00	72.03	171131
850.00	72.03	171379
850.00	72.03	171627
850.00	72.07	171875
850.00	72.07	172123
850.00	72.07	172371
850.00	72.07	172619
850.00	72.07	172866
850.00	72.07	173113
850.00	72.10	173360
850.00	72.14	173607
850.00	72.14	173855
850.00	72.14	174102
850.00	72.10	174349
850.00	72.14	174596
850.00	72.17	174843
850.00	72.17	175090
850.00	72.17	175337
850.00	72.17	175584
850.00	72.20	175832
850.00	72.20	176079
850.00	72.20	176326
850.00	72.24	176573
850.00	72.24	176820
850.00	72.24	177067
850.00	72.27	177314
850.00	72.24	177561
850.00	72.27	177809
850.00	72.27	178056
850.00	72.24	178303
850.00	72.31	178550
850.00	72.27	178797
850.00	72.31	179045
850.00	72.31	179292
850.00	72.31	179539
850.00	72.31	179786
850.00	72.31	180033
850.00	72.34	180280
850.00	72.31	180527
850.00	72.34	180775
850.00	72.34	181022
850.00	72.34	181269
850.00	72.34	181516
850.00	72.38	181763
850.00	72.38	182010
850.00	72.38	182257
850.00	72.41	182504
850.00	72.41	182752
850.00	72.38	182999
850.00	72.41	183246
850.00	72.41	183494
850.00	72.38	183741
850.00	72.41	183988
850.00	72.38	184235
850.00	72.41	184482
850.00	72.41	184729
850.00	72.41	184976
850.00	72.38	185224
850.00	72.38	185471
850.00	72.38	185718
850.00	72.38	185965
850.00	72.38	186212
850.00	72.34	186459
850.00	72.34	186706
850.00	72.38	186953
850.00	72.34	187201
850.00	72.27	187448
850.00	72.27	187695
850.00	72.24	187943
850.00	72.24	188190
850.00	72.20	188437
850.00	72.20	188684
850.00	72.17	188931
850.00	72.10	189178
850.00	72.07	189425
850.00	72.03	189672
850.00	72.00	189920
850.00	71.96	190167
850.00	71.86	190414
850.00	71.83	190661
850.00	71.79	190908
850.00	71.72	191156
850.00	71.62	191403
850.00	71.55	191650
850.00	71.48	191897
850.00	71.38	192144
850.00	71.31	192391
850.00	71.24	192638
850.00	71.18	192886
850.00	71.07	193133
850.00	71.00	193380
850.00	70.90	193627
850.00	70.83	193874
850.00	70.70	194121
850.00	70.59	194368
850.00	70.52	194616
850.00	70.46	194863
850.00	70.32	195110
850.00	70.22	195357
850.00	70.15	195605
850.00	70.04	195852
850.00	69.91	196099
850.00	69.80	196346
850.00	69.70	196593
850.00	69.60	196840
850.00	69.50	197088
850.00	69.39	197335
850.00	69.26	197582
850.00	69.15	197829
850.00	68.98	198076
850.00	68.84	198323
850.00	68.71	198571
850.00	68.54	198818
850.00	68.40	199065
